LeadID,Region,CustomerSegment,Industry,Product,DealSize,MarketingSpend,LeadScore,Converted,ConversionRate,ExpectedRevenue
1632,East,MidMarket,Manufacturing,CRM,27515.0,2115.0,0.36,0,0.3241758241758242,8919.697802197803
1633,West,SMB,Tech,ERP,18541.0,1587.0,0.38,1,0.27702702702702703,5136.358108108108
1634,East,SMB,Finance,ERP,13909.0,1002.0,0.3,1,0.28402366863905326,3950.4852071005917
1635,North,MidMarket,Healthcare,ERP,21908.0,769.0,0.24,0,0.2621951219512195,5744.170731707317
1636,East,MidMarket,Healthcare,ERP,15530.0,1600.0,0.45,0,0.28402366863905326,4410.887573964497
1637,North,Enterprise,Finance,ERP,21127.0,808.0,0.28,0,0.2621951219512195,5539.3963414634145
1638,North,MidMarket,Tech,ERP,17108.0,1716.0,0.0,0,0.2621951219512195,4485.634146341464
1639,North,Enterprise,Manufacturing,Analytics,17707.0,2063.0,0.43,1,0.26256983240223464,4649.324022346369
1640,South,MidMarket,Finance,CRM,27773.0,2568.0,0.44,0,0.3448275862068966,9576.896551724138
1641,West,SMB,Retail,Analytics,2720.0,2197.0,0.12,0,0.27058823529411763,736.0
1642,North,SMB,Tech,Analytics,23883.0,663.0,0.2,0,0.26256983240223464,6270.9553072625695
1643,North,MidMarket,Healthcare,ERP,26618.0,1269.0,0.59,0,0.2621951219512195,6979.109756097561
1644,South,MidMarket,Finance,CRM,15646.0,1220.0,0.48,0,0.3448275862068966,5395.172413793104
1645,North,SMB,Healthcare,Analytics,26564.0,2788.0,0.27,1,0.26256983240223464,6974.905027932961
1646,East,SMB,Tech,ERP,13287.0,2669.0,0.23,0,0.28402366863905326,3773.8224852071007
1647,East,Enterprise,Healthcare,ERP,15380.0,1425.0,0.6,1,0.28402366863905326,4368.284023668639
1648,West,MidMarket,Finance,CRM,14574.0,678.0,0.39,1,0.2658959537572254,3875.1676300578033
1649,North,SMB,Tech,Analytics,26659.0,2735.0,0.22,0,0.26256983240223464,6999.849162011174
1650,South,SMB,Retail,Analytics,7785.0,2720.0,0.44,1,0.33727810650887574,2625.7100591715975
1651,East,SMB,Finance,Analytics,31481.0,2637.0,0.33,0,0.3,9444.3
1652,South,SMB,Manufacturing,ERP,17865.0,2613.0,0.44,0,0.35333333333333333,6312.3
1653,South,SMB,Finance,CRM,24304.0,1701.0,0.42,0,0.3448275862068966,8380.689655172415
1654,East,SMB,Tech,CRM,23701.0,944.0,0.28,0,0.3241758241758242,7683.291208791209
1655,South,MidMarket,Finance,Analytics,21059.0,1694.0,0.22,0,0.33727810650887574,7102.739644970414
1656,East,SMB,Retail,ERP,15795.0,1736.0,0.27,1,0.28402366863905326,4486.153846153847
1657,South,Enterprise,Retail,Analytics,28697.0,1725.0,0.47,0,0.33727810650887574,9678.869822485207
1658,East,Enterprise,Manufacturing,CRM,16396.0,1847.0,0.23,0,0.3241758241758242,5315.186813186813
1659,North,SMB,Healthcare,ERP,14881.0,1144.0,0.32,1,0.2621951219512195,3901.7256097560976
1660,West,MidMarket,Tech,Analytics,26144.0,1416.0,0.58,1,0.27058823529411763,7074.2588235294115
1661,East,SMB,Tech,Analytics,21020.0,1585.0,0.34,0,0.3,6306.0
1662,East,Enterprise,Healthcare,ERP,29505.0,828.0,0.12,0,0.28402366863905326,8380.118343195267
1663,West,SMB,Retail,CRM,19561.0,1638.0,0.34,0,0.2658959537572254,5201.190751445086
1664,East,MidMarket,Retail,ERP,15444.0,2526.0,0.11,0,0.28402366863905326,4386.461538461539
1665,East,MidMarket,Finance,Analytics,21923.0,2570.0,0.47,0,0.3,6576.9
1666,South,SMB,Manufacturing,Analytics,16867.0,1529.0,0.53,1,0.33727810650887574,5688.869822485207
1667,West,SMB,Manufacturing,Analytics,15647.0,1797.0,0.08,0,0.27058823529411763,4233.894117647059
1668,North,MidMarket,Manufacturing,Analytics,25823.0,584.0,0.54,0,0.26256983240223464,6780.340782122905
1669,East,MidMarket,Finance,CRM,32821.0,2186.0,0.19,1,0.3241758241758242,10639.774725274725
1670,West,SMB,Manufacturing,CRM,18275.0,1512.0,0.28,0,0.2658959537572254,4859.248554913294
1671,South,MidMarket,Healthcare,Analytics,13177.0,1614.0,0.23,0,0.33727810650887574,4444.3136094674555
1672,North,SMB,Finance,CRM,18926.0,2684.0,0.4,0,0.36813186813186816,6967.263736263737
1673,West,MidMarket,Healthcare,CRM,23604.0,1655.0,0.1,1,0.2658959537572254,6276.208092485549
1674,North,SMB,Finance,CRM,21802.0,553.0,0.29,1,0.36813186813186816,8026.01098901099
1675,North,Enterprise,Manufacturing,Analytics,28360.0,1069.0,0.61,1,0.26256983240223464,7446.480446927374
1676,North,SMB,Healthcare,ERP,24656.0,1689.0,0.18,0,0.2621951219512195,6464.682926829269
1677,East,SMB,Healthcare,ERP,12276.0,1561.0,0.18,1,0.28402366863905326,3486.6745562130177
1678,East,SMB,Healthcare,ERP,16547.0,2651.0,0.26,0,0.28402366863905326,4699.739644970415
1679,South,SMB,Finance,Analytics,10334.0,1855.0,0.3,0,0.33727810650887574,3485.431952662722
1680,South,MidMarket,Tech,CRM,28013.0,2224.0,0.69,0,0.3448275862068966,9659.655172413793
1681,West,SMB,Manufacturing,CRM,6057.0,1673.0,0.6,0,0.2658959537572254,1610.5317919075144
1682,South,Enterprise,Healthcare,Analytics,11017.0,1599.0,0.29,0,0.33727810650887574,3715.792899408284
1683,North,SMB,Tech,Analytics,16417.0,1616.0,0.3,0,0.26256983240223464,4310.608938547486
1684,North,SMB,Manufacturing,ERP,23947.0,1527.0,0.09,0,0.2621951219512195,6278.786585365854
1685,East,SMB,Manufacturing,ERP,16348.0,1846.0,0.36,0,0.28402366863905326,4643.218934911242
1686,North,SMB,Healthcare,Analytics,17443.0,1126.0,0.22,1,0.26256983240223464,4580.005586592179
1687,West,SMB,Healthcare,ERP,17581.0,2728.0,0.62,1,0.27702702702702703,4870.4121621621625
1688,North,SMB,Finance,CRM,21209.0,1333.0,0.13,0,0.36813186813186816,7807.708791208792
1689,North,SMB,Tech,Analytics,11456.0,869.0,0.46,0,0.26256983240223464,3008.0
1690,West,SMB,Tech,Analytics,13370.0,741.0,0.21,0,0.27058823529411763,3617.7647058823527
1691,South,MidMarket,Healthcare,CRM,31766.0,534.0,0.43,0,0.3448275862068966,10953.793103448277
1692,South,MidMarket,Manufacturing,CRM,22817.0,1557.0,0.11,1,0.3448275862068966,7867.931034482759
1693,West,SMB,Healthcare,CRM,25325.0,969.0,0.29,0,0.2658959537572254,6733.815028901734
1694,East,SMB,Manufacturing,ERP,20406.0,554.0,0.08,0,0.28402366863905326,5795.786982248521
1695,North,Enterprise,Manufacturing,Analytics,19018.0,1800.0,0.16,0,0.26256983240223464,4993.553072625698
1696,West,MidMarket,Healthcare,ERP,23200.0,2200.0,0.42,1,0.27702702702702703,6427.027027027027
1697,North,MidMarket,Retail,CRM,25093.0,714.0,0.1,0,0.36813186813186816,9237.532967032968
1698,East,SMB,Tech,ERP,25923.0,1652.0,0.36,0,0.28402366863905326,7362.745562130178
1699,North,MidMarket,Manufacturing,CRM,19114.0,2359.0,0.55,0,0.36813186813186816,7036.472527472528
1700,West,MidMarket,Manufacturing,ERP,26688.0,2965.0,0.58,1,0.27702702702702703,7393.2972972972975
1701,North,MidMarket,Retail,ERP,2736.0,2168.0,0.11,1,0.2621951219512195,717.3658536585366
1702,South,Enterprise,Finance,CRM,26246.0,1112.0,0.11,0,0.3448275862068966,9050.344827586208
1703,East,SMB,Retail,ERP,17012.0,2291.0,0.25,1,0.28402366863905326,4831.810650887574
1704,East,SMB,Retail,Analytics,23874.0,1995.0,0.49,1,0.3,7162.2
1705,East,MidMarket,Manufacturing,ERP,15455.0,1029.0,0.16,1,0.28402366863905326,4389.585798816568
1706,West,Enterprise,Tech,ERP,10713.0,2628.0,0.49,1,0.27702702702702703,2967.7905405405404
1707,East,SMB,Retail,Analytics,22378.0,1569.0,0.33,0,0.3,6713.4
1708,South,SMB,Finance,CRM,9489.0,2905.0,0.4,0,0.3448275862068966,3272.0689655172414
1709,West,SMB,Healthcare,Analytics,17202.0,2307.0,0.44,1,0.27058823529411763,4654.658823529411
1710,South,SMB,Retail,ERP,14313.0,2111.0,0.24,0,0.35333333333333333,5057.26
1711,North,MidMarket,Retail,CRM,18775.0,2321.0,0.51,1,0.36813186813186816,6911.675824175824
1712,North,MidMarket,Finance,ERP,25580.0,1695.0,0.18,0,0.2621951219512195,6706.951219512195
1713,North,SMB,Tech,ERP,16571.0,1763.0,0.65,0,0.2621951219512195,4344.835365853659
1714,North,SMB,Retail,Analytics,22202.0,2628.0,0.12,0,0.26256983240223464,5829.575418994414
1715,South,SMB,Retail,Analytics,25175.0,2202.0,0.46,1,0.33727810650887574,8490.976331360947
1716,West,SMB,Tech,CRM,15749.0,2743.0,0.28,0,0.2658959537572254,4187.595375722543
1717,West,MidMarket,Finance,CRM,15851.0,2727.0,0.47,0,0.2658959537572254,4214.71676300578
1718,East,Enterprise,Retail,CRM,29585.0,2941.0,0.24,1,0.3241758241758242,9590.741758241758
1719,South,Enterprise,Tech,ERP,19444.0,2251.0,0.13,1,0.35333333333333333,6870.213333333333
1720,North,SMB,Retail,Analytics,23564.0,1756.0,0.26,0,0.26256983240223464,6187.195530726257
1721,South,Enterprise,Healthcare,Analytics,23511.0,916.0,0.28,0,0.33727810650887574,7929.745562130178
1722,East,MidMarket,Manufacturing,Analytics,11614.0,2263.0,0.32,0,0.3,3484.2
1723,East,MidMarket,Healthcare,CRM,14674.0,1229.0,0.59,1,0.3241758241758242,4756.956043956045
1724,South,SMB,Retail,Analytics,22627.0,1207.0,0.19,0,0.33727810650887574,7631.591715976331
1725,South,SMB,Finance,Analytics,5529.0,1096.0,0.13,0,0.33727810650887574,1864.810650887574
1726,South,SMB,Manufacturing,Analytics,18521.0,2688.0,0.12,0,0.33727810650887574,6246.7278106508875
1727,West,SMB,Healthcare,CRM,13943.0,2670.0,0.16,0,0.2658959537572254,3707.387283236994
1728,North,SMB,Tech,Analytics,27774.0,2077.0,0.39,0,0.26256983240223464,7292.614525139665
1729,South,SMB,Finance,CRM,22423.0,1682.0,0.44,0,0.3448275862068966,7732.068965517242
1730,South,SMB,Healthcare,Analytics,28339.0,2180.0,0.37,1,0.33727810650887574,9558.124260355029
1731,South,MidMarket,Tech,Analytics,19726.0,2018.0,0.23,0,0.33727810650887574,6653.147928994083
1732,East,SMB,Retail,Analytics,19203.0,1539.0,0.64,0,0.3,5760.9
1733,East,SMB,Tech,CRM,17865.0,1449.0,0.2,0,0.3241758241758242,5791.401098901099
1734,West,Enterprise,Healthcare,CRM,16479.0,1457.0,0.18,1,0.2658959537572254,4381.699421965318
1735,North,Enterprise,Healthcare,Analytics,38793.0,1973.0,0.53,0,0.26256983240223464,10185.871508379889
1736,West,MidMarket,Retail,ERP,25650.0,2119.0,0.24,0,0.27702702702702703,7105.743243243243
1737,North,Enterprise,Tech,CRM,12537.0,1629.0,0.37,0,0.36813186813186816,4615.269230769231
1738,East,MidMarket,Tech,CRM,38475.0,2922.0,0.18,0,0.3241758241758242,12472.664835164836
1739,East,Enterprise,Retail,Analytics,17165.0,710.0,0.5,1,0.3,5149.5
1740,East,SMB,Tech,ERP,22248.0,1368.0,0.13,0,0.28402366863905326,6318.958579881657
1741,West,SMB,Retail,Analytics,26577.0,1548.0,0.46,0,0.27058823529411763,7191.423529411764
1742,South,SMB,Finance,CRM,9234.0,542.0,0.47,1,0.3448275862068966,3184.137931034483
1743,South,SMB,Healthcare,CRM,14209.0,1412.0,0.19,0,0.3448275862068966,4899.6551724137935
1744,East,SMB,Finance,Analytics,31537.0,1184.0,0.41,0,0.3,9461.1
1745,South,MidMarket,Manufacturing,Analytics,18426.0,1765.0,0.26,0,0.33727810650887574,6214.6863905325445
1746,South,MidMarket,Manufacturing,ERP,26991.0,1341.0,0.34,0,0.35333333333333333,9536.82
1747,West,MidMarket,Manufacturing,ERP,16826.0,2315.0,0.23,0,0.27702702702702703,4661.256756756757
1748,North,SMB,Retail,CRM,19335.0,1775.0,0.19,0,0.36813186813186816,7117.829670329671
1749,East,Enterprise,Tech,ERP,32497.0,824.0,0.38,1,0.28402366863905326,9229.917159763314
1750,East,MidMarket,Finance,ERP,23063.0,2375.0,0.23,0,0.28402366863905326,6550.4378698224855
1751,West,SMB,Finance,CRM,17586.0,748.0,0.27,0,0.2658959537572254,4676.046242774566
1752,West,MidMarket,Finance,CRM,15216.0,2598.0,0.56,0,0.2658959537572254,4045.872832369942
1753,South,SMB,Finance,CRM,15857.0,2829.0,0.41,0,0.3448275862068966,5467.931034482759
1754,East,SMB,Manufacturing,CRM,28691.0,1306.0,0.29,1,0.3241758241758242,9300.928571428572
1755,North,Enterprise,Finance,Analytics,25358.0,2815.0,0.24,0,0.26256983240223464,6658.245810055866
1756,West,SMB,Tech,CRM,11959.0,2483.0,0.29,1,0.2658959537572254,3179.8497109826585
1757,North,SMB,Manufacturing,CRM,20610.0,2806.0,0.14,0,0.36813186813186816,7587.197802197803
1758,North,Enterprise,Finance,CRM,19532.0,2166.0,0.51,0,0.36813186813186816,7190.351648351649
1759,East,MidMarket,Retail,ERP,22213.0,1089.0,0.05,0,0.28402366863905326,6309.01775147929
1760,East,SMB,Healthcare,CRM,15775.0,2736.0,0.09,0,0.3241758241758242,5113.873626373626
1761,West,SMB,Healthcare,Analytics,27685.0,961.0,0.38,0,0.27058823529411763,7491.235294117647
1762,East,SMB,Healthcare,Analytics,19991.0,1033.0,0.1,1,0.3,5997.3
1763,East,MidMarket,Manufacturing,CRM,22614.0,1178.0,0.26,0,0.3241758241758242,7330.912087912088
1764,East,SMB,Finance,Analytics,14507.0,1261.0,0.32,1,0.3,4352.099999999999
1765,North,SMB,Manufacturing,ERP,14860.0,1786.0,0.48,0,0.2621951219512195,3896.219512195122
1766,West,Enterprise,Tech,CRM,38603.0,2284.0,0.12,0,0.2658959537572254,10264.381502890172
1767,South,MidMarket,Retail,Analytics,32601.0,2816.0,0.21,0,0.33727810650887574,10995.603550295858
1768,North,SMB,Retail,Analytics,19512.0,721.0,0.22,0,0.26256983240223464,5123.262569832402
1769,East,MidMarket,Healthcare,CRM,30731.0,2886.0,0.2,1,0.3241758241758242,9962.247252747253
1770,North,MidMarket,Healthcare,Analytics,28489.0,2803.0,0.15,0,0.26256983240223464,7480.351955307263
1771,East,SMB,Healthcare,CRM,15624.0,635.0,0.28,1,0.3241758241758242,5064.923076923077
1772,East,SMB,Finance,Analytics,14925.0,1401.0,0.2,0,0.3,4477.5
1773,North,Enterprise,Tech,ERP,24681.0,2533.0,0.33,1,0.2621951219512195,6471.237804878049
1774,West,SMB,Tech,Analytics,21820.0,2029.0,0.21,1,0.27058823529411763,5904.235294117647
1775,East,MidMarket,Tech,Analytics,17186.0,2448.0,0.17,0,0.3,5155.8
1776,West,SMB,Tech,CRM,25049.0,2298.0,0.14,0,0.2658959537572254,6660.42774566474
1777,South,SMB,Healthcare,Analytics,9903.0,1742.0,0.29,0,0.33727810650887574,3340.0650887573966
1778,East,SMB,Retail,CRM,20805.0,603.0,0.14,0,0.3241758241758242,6744.478021978022
1779,West,SMB,Healthcare,ERP,11328.0,1961.0,0.01,0,0.27702702702702703,3138.162162162162
1780,West,SMB,Tech,CRM,11558.0,621.0,0.1,0,0.2658959537572254,3073.2254335260113
1781,South,SMB,Healthcare,CRM,15053.0,2009.0,0.46,0,0.3448275862068966,5190.689655172414
1782,West,Enterprise,Tech,Analytics,22543.0,2501.0,0.21,1,0.27058823529411763,6099.870588235293
1783,West,Enterprise,Manufacturing,ERP,15273.0,1962.0,0.2,0,0.27702702702702703,4231.033783783784
1784,South,MidMarket,Retail,CRM,11473.0,2993.0,0.29,1,0.3448275862068966,3956.206896551724
1785,East,Enterprise,Manufacturing,Analytics,23341.0,1640.0,0.17,0,0.3,7002.3
1786,West,SMB,Finance,Analytics,30449.0,2372.0,0.03,0,0.27058823529411763,8239.141176470588
1787,West,Enterprise,Healthcare,CRM,24472.0,2168.0,0.45,0,0.2658959537572254,6507.00578034682
1788,West,SMB,Finance,Analytics,32613.0,2979.0,0.24,0,0.27058823529411763,8824.69411764706
1789,North,Enterprise,Healthcare,CRM,29864.0,2283.0,0.24,1,0.36813186813186816,10993.890109890111
1790,South,Enterprise,Manufacturing,CRM,16588.0,910.0,0.13,1,0.3448275862068966,5720.0
1791,North,MidMarket,Tech,CRM,24425.0,2889.0,0.44,0,0.36813186813186816,8991.62087912088
1792,South,Enterprise,Tech,ERP,19359.0,2169.0,0.18,1,0.35333333333333333,6840.18
1793,East,MidMarket,Healthcare,CRM,27435.0,648.0,0.28,0,0.3241758241758242,8893.763736263736
1794,East,SMB,Tech,Analytics,19357.0,2144.0,0.18,1,0.3,5807.099999999999
1795,West,SMB,Manufacturing,ERP,14479.0,2708.0,0.12,0,0.27702702702702703,4011.074324324324
1796,South,MidMarket,Tech,Analytics,29614.0,1943.0,0.09,1,0.33727810650887574,9988.153846153846
1797,East,SMB,Manufacturing,ERP,22225.0,1385.0,0.26,1,0.28402366863905326,6312.426035502959
1798,South,MidMarket,Finance,ERP,15355.0,2552.0,0.38,0,0.35333333333333333,5425.433333333333
1799,East,Enterprise,Manufacturing,ERP,16509.0,2456.0,0.12,0,0.28402366863905326,4688.946745562131
1800,North,SMB,Retail,ERP,15311.0,1860.0,0.55,0,0.2621951219512195,4014.469512195122
1801,East,MidMarket,Retail,Analytics,12988.0,886.0,0.24,0,0.3,3896.3999999999996
1802,North,Enterprise,Retail,CRM,16657.0,1127.0,0.42,1,0.36813186813186816,6131.972527472528
1803,East,Enterprise,Healthcare,Analytics,22611.0,2346.0,0.41,1,0.3,6783.3
1804,West,Enterprise,Healthcare,CRM,20448.0,2515.0,0.22,1,0.2658959537572254,5437.040462427745
1805,North,MidMarket,Healthcare,Analytics,16932.0,1198.0,0.24,0,0.26256983240223464,4445.832402234637
1806,East,Enterprise,Manufacturing,ERP,30469.0,1420.0,0.37,0,0.28402366863905326,8653.917159763314
1807,West,MidMarket,Healthcare,ERP,5926.0,694.0,0.4,0,0.27702702702702703,1641.662162162162
1808,North,SMB,Finance,CRM,22143.0,2284.0,0.5,1,0.36813186813186816,8151.543956043956
1809,West,SMB,Retail,CRM,19001.0,509.0,0.44,0,0.2658959537572254,5052.28901734104
1810,South,MidMarket,Manufacturing,Analytics,13209.0,616.0,0.35,0,0.33727810650887574,4455.10650887574
1811,South,SMB,Retail,CRM,22551.0,511.0,0.31,0,0.3448275862068966,7776.206896551725
1812,North,MidMarket,Healthcare,Analytics,18462.0,2113.0,0.38,0,0.26256983240223464,4847.564245810056
1813,East,MidMarket,Manufacturing,CRM,28730.0,1543.0,0.21,0,0.3241758241758242,9313.57142857143
1814,North,SMB,Tech,CRM,26076.0,1244.0,0.17,0,0.36813186813186816,9599.406593406595
1815,West,MidMarket,Finance,CRM,33343.0,2782.0,0.3,1,0.2658959537572254,8865.768786127166
1816,East,MidMarket,Healthcare,ERP,16617.0,982.0,0.09,0,0.28402366863905326,4719.621301775148
1817,South,SMB,Healthcare,ERP,29776.0,1473.0,0.19,1,0.35333333333333333,10520.853333333333
1818,East,SMB,Finance,Analytics,11839.0,2851.0,0.5,0,0.3,3551.7
1819,South,SMB,Finance,CRM,19226.0,1568.0,0.33,1,0.3448275862068966,6629.6551724137935
1820,East,SMB,Tech,Analytics,16743.0,1887.0,0.16,0,0.3,5022.9
1821,East,Enterprise,Healthcare,CRM,24217.0,701.0,0.19,1,0.3241758241758242,7850.565934065934
1822,East,SMB,Healthcare,ERP,24048.0,2475.0,0.18,1,0.28402366863905326,6830.201183431953
1823,West,MidMarket,Retail,ERP,13696.0,1557.0,0.14,0,0.27702702702702703,3794.162162162162
1824,West,SMB,Manufacturing,CRM,24607.0,2501.0,0.36,1,0.2658959537572254,6542.901734104045
1825,North,SMB,Manufacturing,CRM,17337.0,1134.0,0.13,0,0.36813186813186816,6382.302197802198
1826,North,Enterprise,Retail,ERP,14282.0,1556.0,0.43,1,0.2621951219512195,3744.6707317073174
1827,South,MidMarket,Manufacturing,ERP,19918.0,2466.0,0.67,0,0.35333333333333333,7037.693333333334
1828,West,SMB,Finance,Analytics,9662.0,2935.0,0.61,1,0.27058823529411763,2614.4235294117643
1829,South,SMB,Manufacturing,ERP,26519.0,649.0,0.37,1,0.35333333333333333,9370.046666666667
1830,North,SMB,Manufacturing,CRM,19611.0,2531.0,0.2,0,0.36813186813186816,7219.434065934066
1831,South,SMB,Retail,Analytics,19764.0,1252.0,0.08,0,0.33727810650887574,6665.96449704142
1832,North,MidMarket,Tech,CRM,19390.0,1877.0,0.14,1,0.36813186813186816,7138.076923076924
1833,West,SMB,Manufacturing,Analytics,31528.0,1225.0,0.39,1,0.27058823529411763,8531.10588235294
1834,East,SMB,Manufacturing,CRM,30632.0,2034.0,0.08,1,0.3241758241758242,9930.153846153846
1835,West,SMB,Tech,ERP,29455.0,1385.0,0.39,0,0.27702702702702703,8159.831081081081
1836,South,Enterprise,Retail,CRM,19405.0,1334.0,0.37,0,0.3448275862068966,6691.379310344828
1837,South,Enterprise,Tech,Analytics,12191.0,595.0,0.72,0,0.33727810650887574,4111.757396449704
1838,West,SMB,Retail,CRM,19888.0,867.0,0.7,0,0.2658959537572254,5288.138728323699
1839,West,MidMarket,Finance,Analytics,22201.0,2793.0,0.16,0,0.27058823529411763,6007.329411764706
1840,North,SMB,Retail,CRM,25688.0,2996.0,0.48,0,0.36813186813186816,9456.57142857143
1841,South,SMB,Finance,ERP,22178.0,2451.0,0.44,0,0.35333333333333333,7836.2266666666665
1842,South,MidMarket,Finance,ERP,12815.0,1217.0,0.21,0,0.35333333333333333,4527.966666666666
1843,West,Enterprise,Retail,CRM,16252.0,1506.0,0.46,0,0.2658959537572254,4321.341040462427
1844,East,Enterprise,Healthcare,CRM,15617.0,2349.0,0.38,1,0.3241758241758242,5062.653846153847
1845,South,MidMarket,Retail,CRM,23773.0,2921.0,0.35,0,0.3448275862068966,8197.586206896553
1846,East,SMB,Manufacturing,Analytics,23945.0,1639.0,0.56,0,0.3,7183.5
1847,West,MidMarket,Manufacturing,CRM,24862.0,2574.0,0.32,0,0.2658959537572254,6610.705202312138
1848,West,SMB,Healthcare,CRM,22107.0,2938.0,0.24,0,0.2658959537572254,5878.161849710982
1849,North,MidMarket,Finance,Analytics,5586.0,2684.0,0.23,1,0.26256983240223464,1466.7150837988827
1850,South,SMB,Healthcare,ERP,7919.0,1068.0,0.36,0,0.35333333333333333,2798.0466666666666
1851,East,MidMarket,Manufacturing,CRM,19019.0,520.0,0.29,1,0.3241758241758242,6165.5
1852,North,SMB,Healthcare,CRM,20687.0,1730.0,0.54,0,0.36813186813186816,7615.543956043956
1853,South,SMB,Retail,ERP,28776.0,1828.0,0.31,1,0.35333333333333333,10167.52
1854,North,Enterprise,Healthcare,ERP,20545.0,1003.0,0.25,0,0.2621951219512195,5386.798780487805
1855,West,SMB,Finance,Analytics,13168.0,1212.0,0.38,0,0.27058823529411763,3563.105882352941
1856,South,MidMarket,Retail,CRM,24635.0,2413.0,0.3,1,0.3448275862068966,8494.827586206897
1857,North,SMB,Tech,CRM,19879.0,1676.0,0.1,0,0.36813186813186816,7318.093406593407
1858,North,SMB,Manufacturing,Analytics,17186.0,1293.0,0.08,1,0.26256983240223464,4512.525139664805
1859,East,SMB,Manufacturing,ERP,8698.0,2057.0,0.31,0,0.28402366863905326,2470.4378698224855
1860,North,SMB,Healthcare,Analytics,20596.0,2132.0,0.17,1,0.26256983240223464,5407.888268156425
1861,South,Enterprise,Retail,ERP,21602.0,2423.0,0.35,1,0.35333333333333333,7632.706666666667
1862,South,SMB,Tech,Analytics,13027.0,892.0,0.16,1,0.33727810650887574,4393.721893491124
1863,East,Enterprise,Retail,ERP,25211.0,2354.0,0.22,0,0.28402366863905326,7160.5207100591715
1864,South,MidMarket,Manufacturing,Analytics,24584.0,1999.0,0.07,0,0.33727810650887574,8291.644970414201
1865,West,SMB,Retail,ERP,20342.0,644.0,0.11,1,0.27702702702702703,5635.283783783784
1866,South,MidMarket,Tech,ERP,20082.0,2444.0,0.21,1,0.35333333333333333,7095.64
1867,South,MidMarket,Healthcare,ERP,26622.0,1458.0,0.31,0,0.35333333333333333,9406.44
1868,North,MidMarket,Finance,ERP,22573.0,1326.0,0.33,0,0.2621951219512195,5918.530487804878
1869,North,SMB,Retail,ERP,15084.0,1620.0,0.31,0,0.2621951219512195,3954.951219512195
1870,South,SMB,Finance,CRM,18616.0,1365.0,0.25,1,0.3448275862068966,6419.310344827587
1871,East,Enterprise,Manufacturing,ERP,23898.0,1346.0,0.44,0,0.28402366863905326,6787.597633136095
1872,North,Enterprise,Healthcare,CRM,5774.0,2520.0,0.14,0,0.36813186813186816,2125.5934065934066
1873,East,Enterprise,Healthcare,ERP,13479.0,811.0,0.16,0,0.28402366863905326,3828.355029585799
1874,South,SMB,Retail,CRM,24775.0,2927.0,0.18,1,0.3448275862068966,8543.103448275862
1875,South,MidMarket,Healthcare,CRM,28462.0,1887.0,0.33,1,0.3448275862068966,9814.48275862069
1876,West,SMB,Retail,Analytics,27147.0,957.0,0.72,0,0.27058823529411763,7345.658823529411
1877,North,SMB,Retail,ERP,26253.0,828.0,0.15,0,0.2621951219512195,6883.408536585366
1878,South,SMB,Finance,Analytics,20908.0,1979.0,0.34,1,0.33727810650887574,7051.810650887574
1879,West,MidMarket,Healthcare,Analytics,12798.0,2082.0,0.07,1,0.27058823529411763,3462.988235294117
1880,North,SMB,Retail,ERP,18624.0,633.0,0.33,0,0.2621951219512195,4883.121951219512
1881,South,SMB,Finance,Analytics,6047.0,1108.0,0.15,1,0.33727810650887574,2039.5207100591715
1882,South,Enterprise,Tech,ERP,29105.0,2489.0,0.59,0,0.35333333333333333,10283.766666666666
1883,North,SMB,Finance,Analytics,14280.0,624.0,0.19,1,0.26256983240223464,3749.4972067039107
1884,North,SMB,Finance,ERP,16267.0,2638.0,0.57,0,0.2621951219512195,4265.128048780488
1885,North,SMB,Retail,ERP,27410.0,2145.0,0.24,0,0.2621951219512195,7186.7682926829275
1886,South,Enterprise,Manufacturing,ERP,8698.0,1586.0,0.51,1,0.35333333333333333,3073.2933333333335
1887,South,MidMarket,Manufacturing,CRM,11674.0,1366.0,0.24,0,0.3448275862068966,4025.5172413793107
1888,West,SMB,Manufacturing,Analytics,21876.0,548.0,0.58,0,0.27058823529411763,5919.388235294117
1889,East,Enterprise,Finance,CRM,23643.0,2563.0,0.53,0,0.3241758241758242,7664.489010989011
1890,North,Enterprise,Retail,Analytics,19498.0,857.0,0.34,0,0.26256983240223464,5119.586592178771
1891,South,SMB,Healthcare,Analytics,19726.0,1274.0,0.12,1,0.33727810650887574,6653.147928994083
1892,South,MidMarket,Finance,Analytics,28879.0,1923.0,0.16,0,0.33727810650887574,9740.254437869822
1893,North,MidMarket,Finance,CRM,24454.0,1115.0,0.34,0,0.36813186813186816,9002.296703296704
1894,East,MidMarket,Retail,Analytics,23508.0,1743.0,0.5,0,0.3,7052.4
1895,North,SMB,Tech,CRM,25430.0,2523.0,0.03,0,0.36813186813186816,9361.593406593407
1896,East,Enterprise,Finance,ERP,17896.0,1676.0,0.19,0,0.28402366863905326,5082.887573964497
1897,South,MidMarket,Tech,Analytics,35212.0,2872.0,0.28,1,0.33727810650887574,11876.236686390532
1898,East,SMB,Tech,Analytics,3847.0,2619.0,0.22,0,0.3,1154.1
1899,West,SMB,Manufacturing,ERP,30205.0,1333.0,0.37,1,0.27702702702702703,8367.601351351352
1900,South,SMB,Retail,ERP,26315.0,1500.0,0.34,0,0.35333333333333333,9297.966666666667
1901,West,SMB,Tech,Analytics,21738.0,1558.0,0.39,0,0.27058823529411763,5882.047058823529
